pnr,alder,koen,civ,uddannelse,indkomst,gen_indkomst,forskel_indkomst,uddannelse_alder
68292840,63,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,346441.375,292662.22918171337,53779.14581828663,25
68299960,61,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137007.265625,292662.22918171337,-155654.96355671337,25
68303784,29,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,201088.765625,303672.3042750847,-102583.5386500847,25
68304120,20,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137314.828125,292662.22918171337,-155347.40105671337,22
68307440,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,312824.125,303672.3042750847,9151.820724915306,25
68308632,41,Female,Married,Mellemlange videregående uddannelser / Bachelorer,412484.6875,303672.3042750847,108812.3832249153,23
68309552,31,Female,Married,Lange videregående uddannelser,136902.421875,277715.8863705276,-140813.46449552762,25
68310240,31,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,319775.96875,292662.22918171337,27113.739568286634,20
68310320,43,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,368821.28125,292662.22918171337,76159.05206828663,24
68312064,27,Female,Married,Lange videregående uddannelser,174148.796875,277715.8863705276,-103567.08949552762,24
68314936,51,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,421491.46875,292662.22918171337,128829.23956828663,25
68315400,37,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,298282.25,303672.3042750847,-5390.054275084694,26
68315776,63,Female,Married,Mellemlange videregående uddannelser / Bachelorer,304834.0625,303672.3042750847,1161.7582249153056,26
68318064,28,Female,Unmarried,Lange videregående uddannelser,182494.6875,277715.8863705276,-95221.19887052762,25
68319056,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,369468.125,303672.3042750847,65795.8207249153,25
68319152,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136313.1875,292662.22918171337,-156349.04168171337,23
68319896,39,Female,Married,Mellemlange videregående uddannelser / Bachelorer,269965.21875,303672.3042750847,-33707.085525084694,25
68319968,57,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,392387.71875,303672.3042750847,88715.4144749153,25
68320992,20,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,135967.1875,292662.22918171337,-156695.04168171337,22
68321992,52,Female,Married,Mellemlange videregående uddannelser / Bachelorer,377811.78125,303672.3042750847,74139.4769749153,26
68324848,30,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137032.515625,303672.3042750847,-166639.7886500847,26
68328312,64,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,335798.25,292662.22918171337,43136.02081828663,20
68328768,54,Female,Married,Mellemlange videregående uddannelser / Bachelorer,388196.28125,303672.3042750847,84523.9769749153,25
68329440,48,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,414702.09375,303672.3042750847,111029.7894749153,26
68329704,47,Female,Married,Mellemlange videregående uddannelser / Bachelorer,343036.03125,303672.3042750847,39363.726974915306,25
68332120,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136356.375,292662.22918171337,-156305.85418171337,20
68332392,28,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,220002.171875,297215.19019605126,-77213.01832105126,16
68332648,39,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,315032.15625,303672.3042750847,11359.851974915306,24
68333120,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,135941.75,303672.3042750847,-167730.5542750847,25
68334536,32,Female,Married,Mellemlange videregående uddannelser / Bachelorer,382232.09375,303672.3042750847,78559.7894749153,27
68334696,62,Female,Married,Mellemlange videregående uddannelser / Bachelorer,316211.09375,303672.3042750847,12538.789474915306,25
68335112,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,314086.8125,303672.3042750847,10414.508224915306,25
68340024,37,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136650.0625,303672.3042750847,-167022.2417750847,26
68340840,45,Female,Married,Mellemlange videregående uddannelser / Bachelorer,357680.875,303672.3042750847,54008.570724915306,25
68343888,39,Female,Married,Lange videregående uddannelser,289713,277715.8863705276,11997.113629472384,25
68344976,33,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,137146.5,292662.22918171337,-155515.72918171337,25
68345472,49,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,389792.90625,297215.19019605126,92577.71605394874,16
68345496,49,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,438554.4375,303672.3042750847,134882.1332249153,25
68345704,60,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,326653.625,297215.19019605126,29438.434803948738,16
68345856,24,Female,Unmarried,Lange videregående uddannelser,165432.671875,277715.8863705276,-112283.21449552762,24
68346016,48,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,346020.34375,297215.19019605126,48805.15355394874,16
68346240,45,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,435226.90625,292662.22918171337,142564.67706828663,25
68347360,42,Female,Married,Mellemlange videregående uddannelser / Bachelorer,424047.78125,303672.3042750847,120375.4769749153,25
68349096,43,Female,Unmarried,Lange videregående uddannelser,360036.90625,277715.8863705276,82321.01987947238,25
68349216,25,Female,Married,Lange videregående uddannelser,137495.453125,277715.8863705276,-140220.43324552762,25
68352352,50,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,397793.59375,303672.3042750847,94121.2894749153,25
68352376,49,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,455184.53125,303672.3042750847,151512.2269749153,26
68354128,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,404504.1875,303672.3042750847,100831.8832249153,25
68354984,21,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,191343.671875,297215.19019605126,-105871.51832105126,16
68356472,58,Female,Married,Mellemlange videregående uddannelser / Bachelorer,397503.8125,303672.3042750847,93831.5082249153,25
68361712,53,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136339.828125,297215.19019605126,-160875.36207105126,16
68361784,23,Female,Unmarried,Lange videregående uddannelser,158816.609375,277715.8863705276,-118899.27699552762,25
68362112,30,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,319561.96875,297215.19019605126,22346.778553948738,16
68362584,25,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136208.28125,303672.3042750847,-167464.0230250847,25
68366512,60,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,352909.53125,297215.19019605126,55694.34105394874,16
68366704,42,Female,Married,Mellemlange videregående uddannelser / Bachelorer,405660.0625,303672.3042750847,101987.7582249153,25
68367168,41,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136976.9375,297215.19019605126,-160238.25269605126,16
68368544,35,Female,Married,Mellemlange videregående uddannelser / Bachelorer,380448.8125,303672.3042750847,76776.5082249153,25
68368968,59,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,353565.125,303672.3042750847,49892.820724915306,25
68369336,25,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,224771.65625,292662.22918171337,-67890.57293171337,20
68369760,39,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,296064.28125,292662.22918171337,3402.0520682866336,20
68370208,48,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,136567.734375,292662.22918171337,-156094.49480671337,26
68370616,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,135994.609375,303672.3042750847,-167677.6949000847,27
68371184,24,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,204435.59375,292662.22918171337,-88226.63543171337,25
68373080,38,Female,Married,Lange videregående uddannelser,302484.6875,277715.8863705276,24768.801129472384,25
68373808,63,Female,Married,Mellemlange videregående uddannelser / Bachelorer,318380.90625,303672.3042750847,14708.601974915306,25
68374352,49,Female,Married,Mellemlange videregående uddannelser / Bachelorer,415118.96875,303672.3042750847,111446.6644749153,25
68374984,55,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,388787.78125,303672.3042750847,85115.4769749153,26
68376032,54,Female,Married,Mellemlange videregående uddannelser / Bachelorer,398239.40625,303672.3042750847,94567.1019749153,25
68377432,29,Female,Married,Mellemlange videregående uddannelser / Bachelorer,169438.234375,303672.3042750847,-134234.0699000847,25
68378744,54,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,371539.09375,292662.22918171337,78876.86456828663,20
68379600,51,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,413544.34375,297215.19019605126,116329.15355394874,16
68380632,25,Female,Married,Lange videregående uddannelser,203219.1875,277715.8863705276,-74496.69887052762,23
68381072,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137343.140625,303672.3042750847,-166329.1636500847,26
68383464,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136720.765625,303672.3042750847,-166951.5386500847,25
68387648,28,Female,Married,Mellemlange videregående uddannelser / Bachelorer,231941.109375,303672.3042750847,-71731.1949000847,25
68388496,43,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137602.65625,303672.3042750847,-166069.6480250847,25
68389176,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,185889.953125,292662.22918171337,-106772.27605671337,23
68390416,54,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136351.8125,303672.3042750847,-167320.4917750847,25
68392048,48,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,420251.625,292662.22918171337,127589.39581828663,25
68392176,55,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,334117.0625,297215.19019605126,36901.87230394874,16
68392272,38,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,351949.84375,297215.19019605126,54734.65355394874,16
68392392,27,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,158686.78125,303672.3042750847,-144985.5230250847,25
68393464,33,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,346769.375,297215.19019605126,49554.18480394874,16
68394008,19,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,124719.3046875,292662.22918171337,-167942.92449421337,21
68395072,59,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,437508.5,303672.3042750847,133836.1957249153,26
68397344,38,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,331892.3125,292662.22918171337,39230.08331828663,25
68397624,49,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136175.4375,297215.19019605126,-161039.75269605126,16
68398512,34,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,351347.625,292662.22918171337,58685.39581828663,20
68405976,59,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,380019.4375,303672.3042750847,76347.1332249153,25
68406904,53,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,373404.84375,303672.3042750847,69732.5394749153,25
68407248,31,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,339076.75,303672.3042750847,35404.445724915306,26
68407536,23,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,179874.59375,292662.22918171337,-112787.63543171337,20
68408368,58,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,345808.6875,292662.22918171337,53146.45831828663,25
68409240,49,Female,Married,Mellemlange videregående uddannelser / Bachelorer,365345.0625,303672.3042750847,61672.758224915306,26
68409304,62,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,314750.46875,292662.22918171337,22088.239568286634,25
68410176,43,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,438152.46875,303672.3042750847,134480.1644749153,25
68410392,28,Female,Married,Mellemlange videregående uddannelser / Bachelorer,202404.234375,303672.3042750847,-101268.0699000847,24
68414624,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,394829.8125,303672.3042750847,91157.5082249153,25
68416152,42,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,389620.90625,292662.22918171337,96958.67706828663,26
68417536,38,Female,Married,Mellemlange videregående uddannelser / Bachelorer,288332.15625,303672.3042750847,-15340.148025084694,24
68418464,18,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,134787.5625,292662.22918171337,-157874.66668171337,20
68418624,53,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,420683.125,297215.19019605126,123467.93480394874,16
68418832,59,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,135915.859375,303672.3042750847,-167756.4449000847,25
68419216,58,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137029.84375,303672.3042750847,-166642.4605250847,25
68419648,30,Female,Married,Mellemlange videregående uddannelser / Bachelorer,313780.4375,303672.3042750847,10108.133224915306,25
68422016,33,Female,Married,Lange videregående uddannelser,329739.65625,277715.8863705276,52023.769879472384,26
68422024,22,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,134708.703125,297215.19019605126,-162506.48707105126,16
68422080,35,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,393451.625,292662.22918171337,100789.39581828663,25
68422952,31,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,367645.8125,292662.22918171337,74983.58331828663,24
68425640,38,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,344835.375,292662.22918171337,52173.14581828663,25
68426008,60,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,330498.84375,303672.3042750847,26826.539474915306,26
68429872,39,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,263733.9375,292662.22918171337,-28928.291681713366,20
68431528,25,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,169630.359375,297215.19019605126,-127584.83082105126,16
68432368,31,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,371308.40625,292662.22918171337,78646.17706828663,20
68432848,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,415607.46875,303672.3042750847,111935.1644749153,25
68433496,49,Female,Married,Mellemlange videregående uddannelser / Bachelorer,413858.28125,303672.3042750847,110185.9769749153,25
68433968,39,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,376873.78125,292662.22918171337,84211.55206828663,26
68434112,44,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136609.234375,303672.3042750847,-167063.0699000847,26
68434632,18,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,251057.0625,292662.22918171337,-41605.16668171337,20
68435136,43,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137206.09375,292662.22918171337,-155456.13543171337,20
68439568,57,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,136129.734375,292662.22918171337,-156532.49480671337,20
68442840,48,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,136397.609375,292662.22918171337,-156264.61980671337,24
68443560,37,Female,Married,Mellemlange videregående uddannelser / Bachelorer,348045.09375,303672.3042750847,44372.789474915306,25
68444048,18,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,160027.25,297215.19019605126,-137187.94019605126,16
68445760,45,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,382850.3125,292662.22918171337,90188.08331828663,20
68447312,28,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,256128.609375,292662.22918171337,-36533.61980671337,26
68447624,48,Female,Married,Mellemlange videregående uddannelser / Bachelorer,415768.75,303672.3042750847,112096.4457249153,25
68449192,19,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,135974.953125,292662.22918171337,-156687.27605671337,21
68449392,36,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136377.328125,297215.19019605126,-160837.86207105126,16
68451480,53,Female,Unmarried,Lange videregående uddannelser,439276.46875,277715.8863705276,161560.58237947238,25
68452784,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,321976.71875,303672.3042750847,18304.414474915306,25
68454624,53,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,393920.28125,292662.22918171337,101258.05206828663,24
68455112,41,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,347826.96875,303672.3042750847,44154.664474915306,25
68455168,21,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,161878.53125,297215.19019605126,-135336.65894605126,16
68456496,53,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,412470.84375,292662.22918171337,119808.61456828663,25
68456608,42,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,447836.34375,297215.19019605126,150621.15355394874,16
68457792,18,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,217104.96875,292662.22918171337,-75557.26043171337,20
68460040,27,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,182490.5,303672.3042750847,-121181.8042750847,25
68460552,25,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136752.53125,297215.19019605126,-160462.65894605126,16
68460808,64,Female,Married,Lange videregående uddannelser,305628.125,277715.8863705276,27912.238629472384,25
68460920,41,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,373546.84375,292662.22918171337,80884.61456828663,20
68461248,56,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,455112.3125,292662.22918171337,162450.08331828663,20
68461768,41,Female,Married,Lange videregående uddannelser,137106.796875,277715.8863705276,-140609.08949552762,26
68462480,43,Female,Married,Mellemlange videregående uddannelser / Bachelorer,339785.125,303672.3042750847,36112.820724915306,25
68462912,58,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,137228.203125,292662.22918171337,-155434.02605671337,25
68465872,37,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,301137.40625,297215.19019605126,3922.2160539487377,16
68466696,61,Female,Married,Mellemlange videregående uddannelser / Bachelorer,135874.9375,303672.3042750847,-167797.3667750847,25
68467152,37,Female,Married,Mellemlange videregående uddannelser / Bachelorer,346994.59375,303672.3042750847,43322.289474915306,25
68469216,64,Female,Married,Lange videregående uddannelser,260091.390625,277715.8863705276,-17624.495745527616,25
68470720,30,Female,Married,Lange videregående uddannelser,372058.03125,277715.8863705276,94342.14487947238,26
68472272,55,Female,Married,Mellemlange videregående uddannelser / Bachelorer,349189.40625,303672.3042750847,45517.101974915306,25
68474440,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137356.9375,303672.3042750847,-166315.3667750847,25
68475504,41,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,393327.0625,292662.22918171337,100664.83331828663,24
68476080,27,Female,Married,Mellemlange videregående uddannelser / Bachelorer,253442.84375,303672.3042750847,-50229.460525084694,25
68476704,38,Female,Married,Mellemlange videregående uddannelser / Bachelorer,308561.34375,303672.3042750847,4889.039474915306,25
68478512,46,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,374640.34375,292662.22918171337,81978.11456828663,20
68479040,56,Female,Married,Mellemlange videregående uddannelser / Bachelorer,419766.25,303672.3042750847,116093.9457249153,25
68479280,43,Female,Married,Mellemlange videregående uddannelser / Bachelorer,336037.1875,303672.3042750847,32364.883224915306,25
68480544,40,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,136058.046875,292662.22918171337,-156604.18230671337,25
68480816,55,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,341965.96875,297215.19019605126,44750.77855394874,16
68480936,44,Female,Married,Lange videregående uddannelser,403458.71875,277715.8863705276,125742.83237947238,26
68481192,52,Female,Married,Mellemlange videregående uddannelser / Bachelorer,327999.5,303672.3042750847,24327.195724915306,24
68485936,30,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,297934.53125,292662.22918171337,5272.302068286634,25
68487104,56,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,375187.5625,297215.19019605126,77972.37230394874,16
68488336,50,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,408952.6875,297215.19019605126,111737.49730394874,16
68490152,41,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,438841.59375,303672.3042750847,135169.2894749153,26
68490648,31,Female,Married,Lange videregående uddannelser,393767.0625,277715.8863705276,116051.17612947238,25
68490896,56,Female,Married,Mellemlange videregående uddannelser / Bachelorer,415158.65625,303672.3042750847,111486.3519749153,25
68491432,28,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,188854.703125,303672.3042750847,-114817.6011500847,25
68493176,39,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,380926.5,297215.19019605126,83711.30980394874,16
68494960,47,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,384736.21875,292662.22918171337,92073.98956828663,25
68495552,39,Female,Married,Lange videregående uddannelser,342344.375,277715.8863705276,64628.488629472384,24
68501656,34,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,363028.75,292662.22918171337,70366.52081828663,25
68503168,40,Female,Married,Mellemlange videregående uddannelser / Bachelorer,369799.4375,303672.3042750847,66127.1332249153,25
68503776,47,Female,Married,Mellemlange videregående uddannelser / Bachelorer,446901.96875,303672.3042750847,143229.6644749153,25
68504680,22,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,232975.4375,292662.22918171337,-59686.79168171337,24
68507496,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,291665.46875,303672.3042750847,-12006.835525084694,25
68509904,29,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,215967.578125,303672.3042750847,-87704.7261500847,24
68511360,58,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,430293.28125,297215.19019605126,133078.09105394874,16
68514224,23,Female,Unmarried,Lange videregående uddannelser,133178.796875,277715.8863705276,-144537.08949552762,25
68514488,24,Female,Married,Mellemlange videregående uddannelser / Bachelorer,205694.046875,303672.3042750847,-97978.2574000847,25
68515408,50,Female,Married,Mellemlange videregående uddannelser / Bachelorer,415452.28125,303672.3042750847,111779.9769749153,25
68516816,27,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,236791.34375,303672.3042750847,-66880.9605250847,24
68518736,25,Female,Married,Mellemlange videregående uddannelser / Bachelorer,198683.453125,303672.3042750847,-104988.8511500847,25
68518896,46,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136135.28125,303672.3042750847,-167537.0230250847,25
68524344,18,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137494.484375,292662.22918171337,-155167.74480671337,20
68526432,53,Female,Married,Mellemlange videregående uddannelser / Bachelorer,390774,303672.3042750847,87101.6957249153,25
68527136,20,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,192133.890625,297215.19019605126,-105081.29957105126,16
68527568,38,Female,Married,Mellemlange videregående uddannelser / Bachelorer,386194.5625,303672.3042750847,82522.2582249153,27
68527672,52,Female,Married,Mellemlange videregående uddannelser / Bachelorer,394596.5,303672.3042750847,90924.1957249153,25
68528136,45,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,434191.78125,303672.3042750847,130519.4769749153,25
68530992,41,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136129.9375,303672.3042750847,-167542.3667750847,25
68531024,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,418742.34375,303672.3042750847,115070.0394749153,25
68533104,43,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,446367.34375,297215.19019605126,149152.15355394874,16
68535952,23,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,136468.296875,292662.22918171337,-156193.93230671337,20
68536752,42,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,403998.0625,292662.22918171337,111335.83331828663,25
68536768,57,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,374470.5625,297215.19019605126,77255.37230394874,16
68538728,19,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136673.15625,297215.19019605126,-160542.03394605126,16
68539576,44,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,400776.5,292662.22918171337,108114.27081828663,23
68539776,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137515.953125,303672.3042750847,-166156.3511500847,25
68542104,39,Female,Married,Lange videregående uddannelser,295829.46875,277715.8863705276,18113.582379472384,25
68542720,28,Female,Unmarried,Lange videregående uddannelser,245925.28125,277715.8863705276,-31790.605120527616,25
68543248,65,Female,Unmarried,Lange videregående uddannelser,347502.1875,277715.8863705276,69786.30112947238,25
68543424,52,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,415125.125,303672.3042750847,111452.8207249153,25
68543728,49,Female,Married,Lange videregående uddannelser,407527.625,277715.8863705276,129811.73862947238,24
68546280,35,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,309331.59375,292662.22918171337,16669.364568286634,19
68546800,38,Female,Married,Mellemlange videregående uddannelser / Bachelorer,399275.125,303672.3042750847,95602.8207249153,25
68547712,49,Female,Married,Lange videregående uddannelser,338430.625,277715.8863705276,60714.738629472384,24
68549080,44,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,330654.90625,297215.19019605126,33439.71605394874,16
68549456,53,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,136865.5625,303672.3042750847,-166806.7417750847,25
68549576,51,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136681.421875,303672.3042750847,-166990.8824000847,24
68551904,65,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,338861.25,292662.22918171337,46199.02081828663,20
68553552,37,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,366589.03125,303672.3042750847,62916.726974915306,25
68553944,41,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136220.40625,303672.3042750847,-167451.8980250847,25
68554384,63,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,375748.53125,292662.22918171337,83086.30206828663,20
68555072,32,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,374851.625,292662.22918171337,82189.39581828663,20
68555328,50,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137526.265625,303672.3042750847,-166146.0386500847,25
68555616,50,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,407154.6875,303672.3042750847,103482.3832249153,24
68556752,21,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,230189.765625,297215.19019605126,-67025.42457105126,16
68557768,27,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,198565.3125,303672.3042750847,-105106.9917750847,26
68559344,47,Female,Married,Mellemlange videregående uddannelser / Bachelorer,378222.75,303672.3042750847,74550.4457249153,25
68561112,33,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,323419.15625,303672.3042750847,19746.851974915306,25
68562456,35,Female,Married,Mellemlange videregående uddannelser / Bachelorer,286416.65625,303672.3042750847,-17255.648025084694,24
68563552,24,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,196275.125,303672.3042750847,-107397.1792750847,25
68564624,30,Female,Married,Lange videregående uddannelser,357814.625,277715.8863705276,80098.73862947238,24
68565016,34,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,342542.0625,303672.3042750847,38869.758224915306,25
68565192,33,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136288.265625,297215.19019605126,-160926.92457105126,16
68565416,60,Female,Married,Mellemlange videregående uddannelser / Bachelorer,374680.28125,303672.3042750847,71007.9769749153,26
68565496,44,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,444418.78125,303672.3042750847,140746.4769749153,25
68567232,62,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,320863.4375,303672.3042750847,17191.133224915306,24
68568560,44,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,380940.0625,303672.3042750847,77267.7582249153,24
68571464,29,Female,Unmarried,Lange videregående uddannelser,208426.171875,277715.8863705276,-69289.71449552762,24
68573408,32,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136520.40625,292662.22918171337,-156141.82293171337,25
68574400,35,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,137207.09375,297215.19019605126,-160008.09644605126,16
